source_offset,source_id,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,first_marker_offset,marker_within_initial_120k,classification_tied,script_group,prompt_chars,domains
8259,c949f995b6a41428047574b7a3ea05bd1e3f8c83a59107b4,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,48589,True,False,latin_or_other,52063,abundantlifeseeds.com;allensterlinglothrop.com;burpee.com;comstockferre.com;fedcoseeds.com;gardenersweb.ca;groworganic.com;harrisseeds.com;heirloomseeds.com;johnnyseeds.com;nicholsgardennursery.com;parkseed.com;seedsavers.org;seedsofchange.com;stokeseeds.com;storey.com;superseeds.com;territorial-seed.com;veseys.com
8277,c1ab7ac4eb78bd0130917b13488728a30cb0e79a44217f45,books/literary/publisher,mixed_restrictive_and_open_or_public,True,True,False,False,True,119711,True,True,latin_or_other,240247,catalog.csuchico.edu;cde.ca.gov;csuchico.edu;ctcexams.nesinc.com;fortheteachers.org;goalbookapp.com;steps.csuchico.edu;supportrealteachers.org
8279,87223b1adf1a5bb537c96c6dbfea277c5fbd111ee0fd078d,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,94790,True,False,latin_or_other,97561,
8292,d674078831aaba523157c0b781ce249602c156b1f213a94d,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,1562,True,False,latin_or_other,65185,
8299,a8020d01e6a417f7286aa2f6a0a2e3a23e20ec559ab23040,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,418,True,False,latin_or_other,43446,tor-forge.com;us.macmillan.com
8302,a9b4389d653868ed73f32a18d8cfd0f9f54cba6a1246cdb7,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,212327,False,False,latin_or_other,215640,sec.gov;viatris.com
8305,eb22133e564fe89fd0f7c99d132a95e516909a8b115c039e,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,2,True,False,latin_or_other,40647,
8306,9bc11311cfeddb83a0bcee017471f598fe3c7bc2c1fc7f45,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,80934,True,False,latin_or_other,175884,edtrust.org;ktjusd.k12.ca.us
8309,961029c6dcfa9b5db43e825036ab5399f8c69480492d433e,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,82,True,False,latin_or_other,60780,angelvoisen.blogspot.com;evernightpublishing.com
8332,c30e60657ff356a5c5af87714de915f38332c13e681c14e4,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,240,True,False,latin_or_other,33602,acornbooks.co.uk;andrewsuk.com
8335,97caecf023efeeeddf0094384a4aec9599b442101d85dbcd,scholarly/research,explicit_restrictive_notice,True,False,False,False,True,125237,False,False,latin_or_other,125295,betterevaluation.org;servicedesigntools.org
8342,da3680de04428e946691b590a1d814513ace0bb1706ea7ad,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,165042,False,False,latin_or_other,180025,ct.gov;eightmileriver.org;epa.gov;farmingtonriver.orgeightmile;fhwa.dot.gov;flickr.com;nationalregisterofhistoricplaces.com;nemo.uconn.edu;rivers.govas;rivers.govpertinent;wbdg.org;websoilsurvey.nrcs.usda.gov
8362,75768d1053b738580fe259f2d37f68ef06d134ebb9993c0b,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,26416,True,False,latin_or_other,127402,epie.com;prenhall.comjroblyer;prenhan.comjroblyen
8369,55f2b30208daeee3b0abae8fbb2448fb0c2409b967eb2864,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,261,True,False,latin_or_other,121751,gibbs-smith.com
8371,076dbb71a79d671a3b14c1dd3dcca3d99c37d6dc0b42646f,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,34476,True,False,latin_or_other,35310,anniescatalog.com;dmc-usa.com;picturethisplus.com;wichelt.com
8381,b0a0d6e82411737d27d22d0012cef1610af863ffe336eb1f,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,21597,True,False,latin_or_other,33977,
8382,5546a5bc08d99d63f0b9ec2ab7021c578bed91cbd2b6ab8b,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,491,True,False,latin_or_other,103293,
8385,dd2616148c2a9cfa1e4f8528b500207dafc9088bc98a9c49,software/code/technical-QA,explicit_restrictive_notice,True,False,False,False,True,19925,True,False,latin_or_other,20568,fonts.googleapis.com
8389,7096bf7cd1c70e245f06150a3ad7f789c12800584e17dfa7,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,174,True,False,latin_or_other,46704,eepurl.com;facebook.com
8395,d33459408b51648f8a0bd04c5ecf508b6e51fb2c803f74c0,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,50457,True,False,han,69731,ccgp.gov.cn;creditchina.gov.cn;nxggzyjy.org
8396,c4e87ab09d59cf847c964588eb6fe7d98dd9c9d6588dba40,corporate/financial/ESG,explicit_restrictive_notice,True,False,False,False,True,13268,True,False,han,14009,
8405,062ec51420198d57639849868295c7c54fc3b395c6e70ea1,news/blog/general web,explicit_restrictive_notice,True,False,False,False,True,31029,True,False,latin_or_other,41871,dtic.mil;infopeace.org;youtube.com
8406,b347a258c02c0c5ee2b15c70557c460482421b382e31af53,public-domain/library,explicit_public_domain_marker,False,True,True,False,True,7735,True,True,latin_or_other,27767,
8409,42e6ca533aa6a9e9989a679eb1085f9b3c122c612090be54,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,3632,True,False,han,14410,mamaweb.cn
8420,791052622ef09fc4af899483068900241de77e16fed2b10e,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,2045,True,True,latin_or_other,167723,moodle.eclac.cl;un.org;uneval.org;unevaluation.org
8423,8322eafb32f9ea39432891bc2ee8c4673c1152145e92908a,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,52547,True,True,latin_or_other,52718,
8426,bd602757440c934f388a1f62016dbc306a5f012cd5082763,software/code/technical-QA,generic_copyright_or_bibliographic_marker,False,False,False,False,True,9478,True,False,latin_or_other,25962,jsfiddle.net
8432,5022fbd84d9a456c8d4f4b58118d753e3b5c2440b3af709b,scholarly/research,explicit_open_licence_marker,False,True,False,False,True,24658,True,False,latin_or_other,45521,cio.com;digitalaptech.com;forbes.com;geograph.org.uk;statista.com
8433,a057a76e006a7d8fe5f09f9e26cc3cf15f4594abdbd29f70,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,893,True,True,han,60952,
8441,da3c4f3a48e15e440f4604a7e6f96dbb86cc68f78a6c0700,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,567,True,False,latin_or_other,193090,floodlight.openflowhub.org;noxrepo.org;opendaylight.org;osrg.github.io;projectfloodlight.org;sdxcentral.com
8446,2a5fc165d636dc6f0d24657b1054a068fe15f39c880c7848,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1444,True,False,latin_or_other,174814,accuratus.com;biomet.gr;books.google.com;books.google.fr;clubortho.fr;en.wikipedia.org;engineering.dartmouth.edu;eric.univ-lyon2.fr;fr.wikipedia.org;goodfellow.com;plastic-products.com;portplastics.com;sciencedaily.com;sdplastics.com;serf-dedediennesante.com;serf-dediennesante.com;stryker.fr;vaneflon.be;worldscibooks.com
8453,ef989ae0394eff07b556ae71f8361c741b4b6295c7bd538f,government/legal/procurement,explicit_open_licence_marker,False,True,False,False,True,158395,False,False,latin_or_other,158690,appc.ccchina.org.cn;baijiahao.baidu.com;belfercenter.org;bjreview.com;brookings.edu;canon-igs.org;ccacoalition.org;census.gov;centrodeinnovacion.uc.cl;chinadaily.com;chinadaily.com.cn;chinanews.com;creativecommons.org;data.stats;data.stats.gov.cn;data.worldbank;datacatalog.worldbank.org;doi.org;dpxq.gov.cn;drc.gov.cn;economist.com;efchina.org;eia.gov;elibrary.imf.org;en.aplctsummit.com;energy-transitions.org;esa.un.org;eurekalert.org;finance.sina.com.cn;forbes.com;gov.cn;harvardpolitics.com;house.people.com.cn;iea.org;ipcc.ch;iyiou.com;mee.gov;mee.gov.cn;mp.weixin.qq.com;nature.com;ncsc.org.cn;newclimateeconomy.report;news.sciencenet.cn;nytimes.com;oecd.org;opinion.people.com.cn;ourworldindata.org;paper.people.com.cn;population.un.org;qianzhan.com;report.amap.com;sdpc.gov.cn;sike.news;sike.news.cn;stats.gov.cn;thecityfix.com;un.org;unicef.cn;urbantransitions.global;worldfinance.com;xinhuanet.com
8467,f61f3ceed91400b64204bff1903b8af1dc8924878abebb0c,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,184,True,False,latin_or_other,34468,felixwhelan.com
8469,f356b33da599dd6e584b407cd6dee28b015aa58c543f79c1,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,405,True,False,latin_or_other,110843,arcadiapublishing.com;imagesofamerica.com
8474,1181d213a6be087bf3aae68d94e6a9db477ffcd639322b13,manual/technical documentation,generic_copyright_or_bibliographic_marker,False,False,False,False,True,7614,True,False,han,52968,
8480,3b54b182fd0983e66c345400f86e5bca1df3f9074b4416aa,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,3730,True,True,han,57072,
8489,66df01db752eb807177ffffc88bf74f6786b9cfc5e1108d8,scholarly/research,explicit_public_domain_marker,False,False,True,False,True,868,True,False,latin_or_other,100868,pgdp.net
8511,514f3a41c6730724e44af2c7b15e4450dfa2f02b62123f2f,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,25298,True,True,han,26679,
8512,9c1e4a9aedc9b46cb875434de8a8ac7918052a2cf90c6c05,education/course/textbook,generic_copyright_or_bibliographic_marker,False,False,False,False,True,59855,True,False,latin_or_other,158680,collegeboard.org;danverspublicschools.org;ncaa.org
8513,216baba09873390d31401e7eaaa3c6eb43ca77b212540d81,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,466,True,False,latin_or_other,88958,hmhco.com
8518,fac1ba57f289068fcb200ae5cef9db59962cc5da24e50ae6,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,58854,True,False,latin_or_other,59507,penguin.co.uk;penguin.com
8519,aed798778a8788bc217b0e0fbea820dfba55ab7ca3c17482,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,3510,True,True,latin_or_other,121703,cacwny.org;crowdsourcing-toolkit.sites.usa.gov;dx.doi.org;elsevier.com;monarchwatch.org;regulations.gov
8530,8fbb3e29a7f43221c4f8b9533e9175f1f5219ee727d4f7be,software/code/technical-QA,generic_copyright_or_bibliographic_marker,False,False,False,False,True,24612,True,False,latin_or_other,48611,github.com
8533,e78cac34bc2edb1592dd1831801837cc78c678b5ac5972ce,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,3192,True,False,latin_or_other,105984,charliesmile.com;joyasynthesis.blogspot.in;mythravarun.com;packtlib.packtpub.com;packtpub.com;senseandessence.com;youtube.com
8546,1e738fcd6e77fc50c6d8a7365b52b15beb457a1df6196e45,encyclopedia/reference,generic_copyright_or_bibliographic_marker,False,False,False,False,True,6215,True,False,han,17494,wiwiki.kfd.me
8550,f8a5492a58fdd582363868f736c912ae855e97a963b1b650,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,47321,True,True,latin_or_other,50292,periplus.com;tuttle.co.jp;tuttlepublishing.com
8551,0987b9129bcf7f876a8e0bdc374a8c79a12c35dbc06f48fc,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,747,True,False,latin_or_other,74654,
8552,623c01eaf617ab7a9869e9047c39581ce1c187600e99242e,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,22257,True,False,han,52187,credit.zj.gov.cn;wcqggzy.com;wuch.gov.cn
8553,c6009fccd352a3a917ddfb2737d2ce805ec580f797ecea71,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,14161,True,False,latin_or_other,77932,google.es
8554,527ed382cbbdf6bde2b6cd3786b75e02dd811056aeeba1d2,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,143,True,False,latin_or_other,34416,tajbooks.com;tajminibooks.com
8557,09f135e81ff2befee6639087dbb70215df262169347c253e,corporate/financial/ESG,generic_copyright_or_bibliographic_marker,False,False,False,False,True,167,True,False,han,128516,accc.gov.au;anatel.gov.br;consumerlaw.gov.au;epeat.net;hp.com;hp.com.au;register.hp.com;support.hp.com
8558,5f0fb54c02e3cd740810a085229fac3744cca890dec64970,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,12638,True,False,han,15163,
8560,a1248172fa1f88c9aaedb23d5fc7ecbf643d7c864306b4e9,government/legal/procurement,explicit_restrictive_notice,True,False,False,False,True,451,True,False,latin_or_other,182821,cas.go.jp;cmfchile.cl;fsb.org;imf.org;investor.gov;iosco.org
8563,03c158368b529f6fad8f4c94ea26f0179c1ee361025ccbbd,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,1492,True,False,latin_or_other,68050,
8577,b4bfc3030cc9a2d4a25db6eb2c7ec9c6efdec3aef69ddfcf,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,104509,True,False,latin_or_other,165061,dodssp.daps.mil.copies;fast.faa.gov
8580,21031dbd1a7ea6ab82f31884815b0d1f2bc41eb8c9018f81,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,89,True,False,latin_or_other,78731,currencypress.com.au;spotthebum.com;spotthedate.com
8584,bdfff96941c95168fcc74733d060c636313ac4246bac1226,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,204,True,False,latin_or_other,68968,capcontrollers.com
8585,7e00d7858f149b149803c0eef5258a2c50cc52f3683fdb7d,scholarly/research,explicit_public_domain_marker,False,False,True,False,True,16972,True,False,latin_or_other,67203,pgdp.net
8590,fdb788b8006fd51411bdb492ba575c0d9735a6cde7913225,news/blog/general web,generic_copyright_or_bibliographic_marker,False,False,False,False,True,22559,True,False,han,50075,
8595,dcc25fec37dec933d33e0768009619c4c4f860cf7e12606f,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,6029,True,True,latin_or_other,53681,
8598,bedd55088a1f04ae991eda92800f6ccf511cb666647eb142,scholarly/research,explicit_restrictive_notice,True,False,False,False,True,5478,True,False,latin_or_other,81833,macomb.edu;scholarworks.gvsu.edu;uiowa.edu;wileyonlinelibrary.com
8602,2b2b1c2e3257380f8bbb3c808084ad77ae40c1bbeaeda9bc,public-domain/library,explicit_public_domain_marker,False,False,True,False,True,586,True,False,latin_or_other,31686,pgdp.net
8617,f87d2367ff43876afcf6883bc6cc83bfa9cce195553905d2,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,1580,True,False,latin_or_other,56993,adamsmedia.com
8618,e0ae91be64afb5ced7fcc0145d13179cae1f577469b69aff,corporate/financial/ESG,explicit_restrictive_notice,True,False,False,False,True,211,True,False,han,85078,acci.asn.au;adb.org;add.org.uk;apcdproject.org;att.com;bac.org.kh;bbc.co.uk;beyond-ability.com;braillewithoutborders.org;cdpf.org.cn;cjtelenix.com;crsaustralia.gov.au;cybersansar.com;daa.org.uk;daisy.org;disabilitytravel.com;dol.gov;dpi.org;dredf.org;dsal.gov.mo;dvr.dhhs.state.nc.us;earnworks.com;eden.org.tw;eeotrust.org.nz;emad.asn.au;empfed.lk;employers-forum.co.uk;employersnetworkondisability.com.au;fao.org;handicap-international.org;hilton.com;hongchi.org.hk;ias.gov.mo;ifrro.org;ilo.org;ilofip.org;ilr.cornell.edu;inclusion-international.org;independentliving.org;jan.wvu.edu;jeed.or.jp;jobaccess.gov.au;jobs.gov.hk;jollibee.com.ph;kyobo.co.kr;marriott.com;mcor.org.hk;navyonepal.com;ncpedp.org;nike.com;nlpra.org.hk;panasonic.cn;psagency-agencefp.gc.ca;realising-potential.org;rehab-international.org;tech-for-all.com;tharapatong.com;timelessexcursions.com;toptrip.cc;tours-nz.com;ubs.com;un.org;unescap.org;unglobalcompact.org;uschamber.com;vtc.edu.hk;w3.org;westpac.com.au;wfdb.org;wfdeaf.org;wid.org;wnusp.net;workability-international.org;worksupport.com;workway.ie;worldbank.org;worldblindunion.org;worldrehabfund.org
8622,a30d5415e981aa0c70b10d0816cf5b491d4af33845fee78b,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,54106,True,True,latin_or_other,114614,
8627,5d5fff3ba07efbff736e563adde93f435c83c34308a084b0,software/code/technical-QA,generic_copyright_or_bibliographic_marker,False,False,False,False,True,19947,True,False,latin_or_other,20868,jsfiddle.net
8645,3260a9d7112a2b221297d6362161ecf87ca71a8aeb1a96d6,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,66,True,False,latin_or_other,104995,kcrosswriting.com;prairiewindslife.com
8648,0b1b8733a8e0efc0df11d6af079bb843ec9adc0a6f75de49,government/legal/procurement,generic_copyright_or_bibliographic_marker,False,False,False,False,True,22007,True,False,han,53345,credit.zj.gov.cn;wcqggzy.com;wuch.gov.cn
8652,904d46c9a86b1ce56ff3e33c85f809e5b73ff78b9e1ef82e,books/literary/publisher,explicit_restrictive_notice,True,False,False,False,True,58843,True,False,latin_or_other,60456,craftside.net;deviantart.com;duckbrand.com;joann.com;michaels.com;patcatans.com;quarrybooks.com
8653,e4e2f32c5ec812e9177d5c550161e76e10f5c4eb7621ede0,corporate/financial/ESG,explicit_restrictive_notice,True,False,False,False,True,18458,True,False,han,18498,buyrite1.com
8657,bd261847ca18dda3cdb6be92fddffbd99e2cca9cd453af28,books/literary/publisher,generic_copyright_or_bibliographic_marker,False,False,False,False,True,920,True,False,latin_or_other,40785,awprofessional.com;cisco.com;eeye.com;lids.org;networkassociates.com;pedestal.com;watchguard.com
8663,ac4ed3663b9eaa737fe9bba903b18e91ed9c53d40c20d232,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,192,True,False,han,103964,cgi-iugs.org;chronos.org;data.geoscience.gov.xx;docs.opengeospatial.org;earthresourceml.org;epsg.io;geologicacarpathica.com;geosciml.org;ietf.org;inspire.ec.europa.eu;inspire.jrc.ec.europa.eu;iugs.org;meetingorganizer.copernicus.org;ngmdb.usgs.gov;opengeospatial.org;opengis.net;precambrian.stratigraphy.org;pubs.usgs.gov;resource.geosciml.org;rfc-base.org;schemas.geosciml.org;schemas.opengis.net;standards.iso.org;stratigraphy.org;uml-diagrams.org;unitsofmeasure.org;w3.org;xmlns.geosciml.org
